,Date,Reported_New_Cases,Active_Cases,Hospitalized,ICU,Fatal,Scenario
0,2020-10-13,93.43367133794118,1300.0,103.50966167190228,33.895079203617044,169.00638792737914,Pessimistic
1,2020-10-14,92.70434448248056,1257.1380158204217,103.98198745082023,33.44806081271591,171.07689227767005,Pessimistic
2,2020-10-15,92.44006424517283,1262.5780800655946,104.46984277721401,33.05646466695692,173.12163540234997,Pessimistic
3,2020-10-16,92.4552486505795,1222.033328716174,104.96521561672049,32.71531590689415,175.14387139519812,Pessimistic
4,2020-10-17,92.63786795258534,1244.6711966687594,105.46295407879111,32.419939736003016,177.14655736535258,Pessimistic
5,2020-10-18,92.92027714084998,1285.5914738096094,105.95988763642367,32.16599688523212,179.13237312637557,Pessimistic
6,2020-10-19,93.26161617240086,1295.8530899820103,106.45419021771733,31.949495609292967,181.10374229788272,Pessimistic
7,2020-10-20,93.63718977196731,1279.4902797539776,106.9449251796888,31.766788079158502,183.06285363094656,Pessimistic
8,2020-10-21,94.03205861973811,1272.5223383737157,107.43172488621362,31.614556856500048,185.01168178220047,Pessimistic
9,2020-10-22,94.43717174554399,1211.9595101192597,107.91456855868448,31.489795482004386,186.95200705796293,Pessimistic
10,2020-10-23,94.84703238913062,1233.8065425083903,108.39363100089581,31.389785978875683,188.88543385790604,Pessimistic
11,2020-10-24,95.25828925890255,1226.0648317672928,108.86918184039034,31.312075172279446,190.81340769090448,Pessimistic
12,2020-10-25,95.66888626637137,1279.7337180336642,109.34152034486588,31.25445107641817,192.7372307315271,Pessimistic
13,2020-10-26,96.0775493159017,1313.811267349566,109.81093496481292,31.21492014000324,194.65807594761253,Pessimistic
0,2020-10-13,91.89403301389348,1300.0,102.38510454946142,33.83981097997214,169.00087355552859,Expected
1,2020-10-14,89.08724459824066,1251.9812776121341,102.43369113174973,33.362321523055606,171.06708744211306,Expected
2,2020-10-15,87.1721393095861,1252.1534169217202,102.42992187461445,32.93087308757942,173.10538264414188,Expected
3,2020-10-16,85.80115198013596,1204.9545689018562,102.37000714350087,32.53962103933791,175.11840850861387,Expected
4,2020-10-17,84.7622158973063,1219.7167847991625,102.25366188202022,32.183226379186515,177.10847024089492,Expected
5,2020-10-18,83.9259432392223,1251.6427280383848,102.08286278498711,31.85688368435959,179.07756105369174,Expected
6,2020-10-19,83.21339728565886,1251.8561253240437,101.86095403552159,31.556318051074193,181.02739501510968,Expected
7,2020-10-20,82.57642799907444,1224.432553323118,101.59201911000898,31.277762168305443,182.95943904921842,Expected
8,2020-10-21,81.9856729216167,1205.4182262447348,101.2804509887795,31.017921584747715,184.87494312898195,Expected
9,2020-10-22,81.4232350900777,1131.8414613348125,100.93066739629768,30.77393384939432,186.77496812070748,Expected
10,2020-10-23,80.87821476158797,1139.7196760964005,100.5469301147711,30.54332541002737,188.66041103057094,Expected
11,2020-10-24,80.34398254395137,1117.0636586403518,100.13323760639648,30.323968831134515,190.53202759983873,Expected
12,2020-10-25,79.81651518354874,1154.8801738239006,99.69326823546363,30.114041939245585,192.39045232196963,Expected
13,2020-10-26,79.29337984803487,1172.1735536719355,99.23035758414923,29.911989830694655,194.23621603173882,Expected
0,2020-09-14,118.14285714285714,2319.0,225,53,99,Historical
1,2020-09-15,118.14285714285714,2204.0,225,53,99,Historical
2,2020-09-16,118.42857142857143,1967.0,222,60,100,Historical
3,2020-09-17,117.14285714285714,1916.0,210,56,103,Historical
4,2020-09-18,109.57142857142857,1759.0,197,51,107,Historical
5,2020-09-19,106.57142857142857,1648.0,200,52,120,Historical
6,2020-09-20,101.28571428571429,1561.0,185,51,120,Historical
7,2020-09-21,97.85714285714286,1512.0,185,51,120,Historical
8,2020-09-22,97.42857142857143,1509.0,185,51,120,Historical
9,2020-09-23,106.85714285714286,1577.0,181,61,120,Historical
10,2020-09-24,96.85714285714286,1498.0,162,54,122,Historical
11,2020-09-25,96.57142857142857,1443.0,150,55,124,Historical
12,2020-09-26,99.0,1439.0,150,55,127,Historical
13,2020-09-27,102.0,1423.0,150,48,131,Historical
14,2020-09-28,106.85714285714286,1433.0,148,48,132,Historical
15,2020-09-29,110.28571428571429,1454.0,147,44,132,Historical
16,2020-09-30,103.57142857142857,1473.0,147,44,132,Historical
17,2020-10-01,106.14285714285714,1421.0,140,47,136,Historical
18,2020-10-02,102.57142857142857,1394.0,130,45,139,Historical
19,2020-10-03,103.42857142857143,1417.0,125,40,142,Historical
20,2020-10-04,99.42857142857143,1410.0,128,39,153,Historical
21,2020-10-05,94.0,1406.0,128,39,156,Historical
22,2020-10-06,93.42857142857143,1426.0,128,39,157,Historical
23,2020-10-07,91.85714285714286,1368.0,115,35,160,Historical
24,2020-10-08,90.85714285714286,1379.0,109,35,163,Historical
25,2020-10-09,100.57142857142857,1422.0,111,32,164,Historical
26,2020-10-10,92.0,1368.0,106,29,166,Historical
27,2020-10-11,96.71428571428571,1373.0,103,34,168,Historical
28,2020-10-12,95.28571428571429,1325.0,103,34,169,Historical
29,2020-10-13,92.28571428571429,1300.0,103,34,169,Historical
