,Date,Reported_New_Cases,Active_Cases,Hospitalized,ICU,Fatal,Scenario
0,2020-10-11,96.40059569561777,1373.0,103.76319214207655,34.022198171594994,168.2495392195359,Pessimistic
1,2020-10-12,97.15664309885278,1389.5572387944705,104.1818901890257,33.49842970460041,170.47736870886078,Pessimistic
2,2020-10-13,96.55241360343325,1365.1096523979038,104.63117948721151,33.035870823909164,172.67267845823926,Pessimistic
3,2020-10-14,96.36841602092295,1353.4780684188268,105.09886799344012,32.629323258518035,174.83933573287382,Pessimistic
4,2020-10-15,96.43667654499473,1362.9147449638215,105.57672748084256,32.27382068329076,176.98087189726743,Pessimistic
5,2020-10-16,96.65578677730628,1326.5705317411278,106.05933654901561,31.96469400223415,179.10050008810896,Pessimistic
6,2020-10-17,96.96450770814249,1353.5350394492702,106.54323026010604,31.69760446173141,181.2011360703589,Pessimistic
7,2020-10-18,97.32584202299154,1398.8608814722618,107.0262836809625,31.468554662728987,183.2854205020922,Pessimistic
8,2020-10-19,97.71742270735535,1413.5783041796171,107.50727070294624,31.273884872788454,185.3557414065639,Pessimistic
9,2020-10-20,98.12571288405184,1401.704017063669,107.98555232860072,31.110259978319274,187.41425606735856,Pessimistic
10,2020-10-21,98.54250543770468,1399.2465225013736,108.46085942063819,30.974650861389655,189.46291186111247,Pessimistic
11,2020-10-22,98.96281045071328,1343.209332952087,108.93314361365233,30.864312831619493,191.5034657520451,Pessimistic
12,2020-10-23,99.3835801583823,1369.5929131104692,109.40247689235004,30.776762900960954,193.53750231685038,Pessimistic
13,2020-10-24,99.80293935723284,1366.395852467702,109.86898554413256,30.709757082334367,195.56645026535227,Pessimistic
14,2020-10-25,100.21972087632776,1370.214977648412,110.33280811080289,30.661268462099656,197.59159748522086,Pessimistic
0,2020-10-11,96.40059569561777,1373.0,102.9779796175178,33.98935890318423,168.2465191830575,Expected
1,2020-10-12,95.54465753596492,1387.9452532315827,103.03807448151693,33.44362094256972,170.47149831743002,Expected
2,2020-10-13,92.76773804225809,1359.7129912738408,103.05677815177685,32.95086270541955,172.6622424751308,Expected
3,2020-10-14,90.85931664893678,1342.5723079227776,103.02509231934026,32.50482945581663,174.82203982243928,Expected
4,2020-10-15,89.48084057754045,1345.053148500318,102.93913554452173,32.09969884454552,176.95377944961544,Expected
5,2020-10-16,88.4257409907716,1300.4788894910896,102.7984849203043,31.730150258767022,179.05998248485096,Expected
6,2020-10-17,87.56798494245254,1318.0468744335421,102.60495494158164,31.391390303315916,181.1428362476174,Expected
7,2020-10-18,86.8306839292377,1352.8775583627798,102.36171906893271,31.079148723649002,183.2042290404681,Expected
8,2020-10-19,86.16693943611926,1356.044497798899,102.07269237229379,30.789655413345063,185.24578399782058,Expected
9,2020-10-20,85.548154772212,1331.592652571111,101.74210865032556,30.519606204609097,187.26889101162178,Expected
10,2020-10-21,84.9569025649746,1315.5495551360857,101.3742396460364,30.266122861347725,189.2747361832926,Expected
11,2020-10-22,84.38257206761318,1244.9321272036989,100.97321624478023,30.026710979003894,191.26432854963832,Expected
12,2020-10-23,83.81871275394406,1255.750839957643,100.5429215567994,29.799218233549485,193.23852403104559,Expected
13,2020-10-24,83.26141306340787,1236.0122530210508,100.08693368008579,29.581794513067,195.19804667979935,Expected
14,2020-10-25,82.70831087053512,1222.3199681959682,99.60850200521527,29.37285482395078,197.14350738512803,Expected
0,2020-09-12,128.85714285714286,2458.0,220,51,96,Historical
1,2020-09-13,121.71428571428571,2372.0,220,51,97,Historical
2,2020-09-14,118.14285714285714,2319.0,225,53,99,Historical
3,2020-09-15,118.14285714285714,2204.0,225,53,99,Historical
4,2020-09-16,118.42857142857143,1967.0,222,60,100,Historical
5,2020-09-17,117.14285714285714,1916.0,210,56,103,Historical
6,2020-09-18,109.57142857142857,1759.0,197,51,107,Historical
7,2020-09-19,106.57142857142857,1648.0,200,52,120,Historical
8,2020-09-20,101.28571428571429,1561.0,185,51,120,Historical
9,2020-09-21,97.85714285714286,1512.0,185,51,120,Historical
10,2020-09-22,97.42857142857143,1509.0,185,51,120,Historical
11,2020-09-23,106.85714285714286,1577.0,181,61,120,Historical
12,2020-09-24,96.85714285714286,1498.0,162,54,122,Historical
13,2020-09-25,96.57142857142857,1443.0,150,55,124,Historical
14,2020-09-26,99.0,1439.0,150,55,127,Historical
15,2020-09-27,102.0,1423.0,150,48,131,Historical
16,2020-09-28,106.85714285714286,1433.0,148,48,132,Historical
17,2020-09-29,110.28571428571429,1454.0,147,44,132,Historical
18,2020-09-30,103.57142857142857,1473.0,147,44,132,Historical
19,2020-10-01,106.14285714285714,1421.0,140,47,136,Historical
20,2020-10-02,102.57142857142857,1394.0,130,45,139,Historical
21,2020-10-03,103.42857142857143,1417.0,125,40,142,Historical
22,2020-10-04,99.42857142857143,1410.0,128,39,153,Historical
23,2020-10-05,94.0,1406.0,128,39,156,Historical
24,2020-10-06,93.42857142857143,1426.0,128,39,157,Historical
25,2020-10-07,91.85714285714286,1368.0,115,35,160,Historical
26,2020-10-08,90.85714285714286,1379.0,109,35,163,Historical
27,2020-10-09,100.57142857142857,1422.0,111,32,164,Historical
28,2020-10-10,92.0,1368.0,106,29,166,Historical
29,2020-10-11,96.71428571428571,1373.0,103,34,168,Historical
