,Date,Reported_New_Cases,Active_Cases,Hospitalized,ICU,Fatal,Scenario
0,2020-11-16,94.97739761409821,1549.9773976140982,63.75349399014657,14.002074429071362,222.14537600023624,Pessimistic
1,2020-11-17,96.37203208670326,1544.3494297008015,64.52760665284237,14.35285172237981,222.42894816123817,Pessimistic
2,2020-11-18,97.14400999056761,1485.493439691369,65.22250614141878,14.689484609082546,222.71939570540223,Pessimistic
3,2020-11-19,97.580060791998,1444.073500483367,65.8461023627588,15.011347608197234,223.01642902208573,Pessimistic
4,2020-11-20,97.8102010208072,1419.8837015041743,66.40562647724755,15.318073437018104,223.31974864730276,Pessimistic
5,2020-11-21,97.91334231806673,1389.797043822241,66.90758680025259,15.609509867908194,223.62904999105353,Pessimistic
6,2020-11-22,97.93738547095518,1359.7344292931962,67.35778479897152,15.885680417847176,223.94402723801164,Pessimistic
7,2020-11-23,97.91141271999527,1347.6458420131914,67.76136169164532,16.146749655236132,224.26437650754863,Pessimistic
8,2020-11-24,97.85308602700024,1388.4989280401917,68.12285848482806,16.39299323797401,224.58979836738484,Pessimistic
9,2020-11-25,97.77313658301318,1379.2720646232049,68.44627970181239,16.62477244279587,224.91999979349632,Pessimistic
10,2020-11-26,97.67808933670722,1383.950153959912,68.73515548786467,16.84251277709432,225.25469566219076,Pessimistic
11,2020-11-27,97.57191650625964,1384.5220704661717,68.99259939955358,17.046686201910212,225.59360985133296,Pessimistic
12,2020-11-28,97.45704114580076,1373.9791116119725,69.22136071146753,17.23779649116469,225.9364760181671,Pessimistic
13,2020-11-29,97.33494627125037,1363.3140578832229,69.42387093969398,17.416367279439584,226.2830381119237,Pessimistic
14,2020-11-30,97.20654459388652,1365.5432048630112,69.60228475270802,17.58293239226919,226.63305067084556,Pessimistic
0,2020-11-16,94.97739761409821,1549.9773976140982,63.253434428672676,13.98095394810399,222.14478531789007,Expected
1,2020-11-17,94.5847879936498,1542.562185607748,63.80178118495022,14.317707667565342,222.42780287397534,Expected
2,2020-11-18,92.98722223090022,1479.5494078386482,64.22695233312373,14.63513727006765,222.71736470200537,Expected
3,2020-11-19,91.58789321493327,1432.1373010535815,64.53929420215043,14.93198729353956,223.01307108001677,Expected
4,2020-11-20,90.31405560700728,1400.4513566605888,64.74916156796716,15.207394323168549,223.31450116240717,Expected
5,2020-11-21,89.12106287945767,1361.5724195400464,64.86655230828494,15.460844650106942,223.6212204071391,Expected
6,2020-11-22,87.98151281189939,1321.5539323519458,64.90088958636966,15.69212845596542,223.93278711403457,Expected
7,2020-11-23,86.8785861028814,1298.4325184548272,64.86090623216728,15.901294089757199,224.24875804301575,Expected
8,2020-11-24,85.80195810008127,1327.2344765549085,64.75459817662947,16.08860464460246,224.56869313810188,Expected
9,2020-11-25,84.74528960961788,1304.9797661645264,64.58922309626804,16.25449809157788,224.89215941703372,Expected
10,2020-11-26,83.70468680739305,1295.6844529719194,64.37132738939312,16.399551580270575,225.21873410463985,Expected
11,2020-11-27,82.67775593114993,1281.3622089030694,64.10678973844378,16.52445008669523,225.5480070956532,Expected
12,2020-11-28,81.6630230338078,1255.0252319368772,63.80087324354675,16.629959316274665,225.8795828333545,Expected
13,2020-11-29,80.65957781326779,1227.684809750145,63.4582807887213,16.71690260574891,226.21308168678408,Expected
14,2020-11-30,79.66685498808101,1212.3742671241278,63.08321019700251,16.786141478908196,226.5481409031499,Expected
0,2020-10-18,80.57142857142857,1241.0,96,22,186,Historical
1,2020-10-19,79.0,1220.0,96,22,187,Historical
2,2020-10-20,83.14285714285714,1228.0,96,22,187,Historical
3,2020-10-21,79.85714285714286,1196.0,81,19,189,Historical
4,2020-10-22,81.42857142857143,1197.0,75,18,203,Historical
5,2020-10-23,87.42857142857143,1173.0,75,18,206,Historical
6,2020-10-24,86.57142857142857,1190.0,71,18,209,Historical
7,2020-10-25,92.0,1208.0,64,15,212,Historical
8,2020-10-26,93.0,1204.0,64,15,212,Historical
9,2020-10-27,89.42857142857143,1208.0,64,15,212,Historical
10,2020-10-28,87.14285714285714,1169.0,61,15,215,Historical
11,2020-10-29,83.57142857142857,1155.0,61,15,213,Historical
12,2020-10-30,78.28571428571429,1160.0,62,15,215,Historical
13,2020-10-31,75.14285714285714,1132.0,59,11,216,Historical
14,2020-11-01,69.71428571428571,1132.0,58,8,219,Historical
15,2020-11-02,75.42857142857143,1179.0,58,8,219,Historical
16,2020-11-03,80.57142857142857,1190.0,65,11,219,Historical
17,2020-11-04,94.0,1268.0,57,11,219,Historical
18,2020-11-05,102.85714285714286,1305.0,57,11,219,Historical
19,2020-11-06,106.85714285714286,1296.0,68,13,219,Historical
20,2020-11-07,115.42857142857143,1334.0,69,13,219,Historical
21,2020-11-08,121.85714285714286,1341.0,75,13,220,Historical
22,2020-11-09,126.42857142857143,1413.0,75,13,221,Historical
23,2020-11-10,120.0,1404.0,75,13,221,Historical
24,2020-11-11,113.0,1449.0,77,16,222,Historical
25,2020-11-12,106.42857142857143,1465.0,77,16,222,Historical
26,2020-11-13,102.85714285714286,1468.0,69,16,222,Historical
27,2020-11-14,100.0,1508.0,63,14,222,Historical
28,2020-11-15,97.14285714285714,1533.0,63,14,222,Historical
29,2020-11-16,95.0,1549.9773976140982,63,14,222,Historical
