County,Date,New Cases,New Positive Tests,Total Test Encounters
Missing,8/1/2020,0,0,162
Missing,8/2/2020,0,0,53
Missing,8/3/2020,0,0,82
Missing,8/4/2020,0,0,184
Missing,8/5/2020,0,0,241
Missing,8/6/2020,0,0,172
Missing,8/7/2020,0,0,217
Missing,8/8/2020,0,0,177
Missing,8/9/2020,0,0,64
Missing,8/10/2020,0,0,102
Missing,8/11/2020,0,0,229
Missing,8/12/2020,0,0,209
Missing,8/13/2020,0,0,158
Missing,8/14/2020,0,0,299
Missing,8/15/2020,0,0,311
Missing,8/16/2020,0,0,187
Missing,8/17/2020,0,1,282
Missing,8/18/2020,0,1,371
Missing,8/19/2020,0,0,317
Missing,8/20/2020,0,0,301
Missing,8/21/2020,0,0,415
Missing,8/22/2020,0,0,195
Missing,8/23/2020,0,0,217
Missing,8/24/2020,0,0,95
Missing,8/25/2020,0,0,252
Missing,8/26/2020,0,0,202
Missing,8/27/2020,0,1,342
Missing,8/28/2020,0,2,440
Missing,8/29/2020,0,2,462
Missing,8/30/2020,0,1,137
Missing,8/31/2020,0,0,108
Missing,9/1/2020,0,0,221
Missing,9/2/2020,0,0,306
Missing,9/3/2020,0,1,465
Missing,9/4/2020,0,5,393
Missing,9/5/2020,0,8,207
Missing,9/6/2020,0,2,106
Missing,9/7/2020,0,3,98
Missing,9/8/2020,0,0,166
Missing,9/9/2020,0,0,149
Missing,9/10/2020,0,0,347
Missing,9/11/2020,0,0,214
Missing,9/12/2020,0,0,164
Missing,9/13/2020,0,0,131
Missing,9/14/2020,0,0,145
Missing,9/15/2020,0,0,133
Missing,9/16/2020,0,1,225
Missing,9/17/2020,0,0,289
Missing,9/18/2020,0,0,200
Missing,9/19/2020,0,0,213
Missing,9/20/2020,0,0,72
Missing,9/21/2020,0,0,336
Missing,9/22/2020,0,0,445
Missing,9/23/2020,0,0,264
Missing,9/24/2020,0,0,224
Missing,9/25/2020,0,0,445
Missing,9/26/2020,0,0,421
Missing,9/27/2020,0,0,162
Missing,9/28/2020,0,0,224
Missing,9/29/2020,0,0,366
Missing,9/30/2020,0,0,292
Missing,10/1/2020,0,0,298
Missing,10/2/2020,0,0,489
Missing,10/3/2020,0,0,199
Missing,10/4/2020,0,0,94
Missing,10/5/2020,0,1,259
Missing,10/6/2020,0,0,326
Missing,10/7/2020,0,0,296
Missing,10/8/2020,0,0,207
Missing,10/9/2020,0,0,466
Missing,10/10/2020,0,0,231
Missing,10/11/2020,0,0,82
Missing,10/12/2020,0,0,133
Missing,10/13/2020,0,0,155
Missing,10/14/2020,0,0,233
Missing,10/15/2020,0,0,104
Missing,10/16/2020,0,0,248
Missing,10/17/2020,0,0,179
Missing,10/18/2020,0,0,56
Missing,10/19/2020,0,4,160
Missing,10/20/2020,0,1,342
Missing,10/21/2020,0,0,426
Missing,10/22/2020,0,0,217
Missing,10/23/2020,0,0,312
Missing,10/24/2020,0,0,191
Missing,10/25/2020,0,0,158
Missing,10/26/2020,0,0,167
Missing,10/27/2020,0,0,213
Missing,10/28/2020,0,0,210
Missing,10/29/2020,0,0,238
Missing,10/30/2020,0,0,256
Missing,10/31/2020,0,0,331
Missing,11/1/2020,0,0,82
Missing,11/2/2020,0,0,199
Missing,11/3/2020,0,0,361
Missing,11/4/2020,0,2,245
Missing,11/5/2020,0,0,354
Missing,11/6/2020,0,0,368
Missing,11/7/2020,0,1,314
Missing,11/8/2020,0,0,172
Missing,11/9/2020,0,0,310
Missing,11/10/2020,0,1,646
Missing,11/11/2020,0,0,349
Missing,11/12/2020,0,1,426
Missing,11/13/2020,0,0,543
Missing,11/14/2020,0,1,322
Missing,11/15/2020,0,0,202
Missing,11/16/2020,0,0,204
Missing,11/17/2020,0,0,609
Missing,11/18/2020,0,1,432
Missing,11/19/2020,0,0,495
Missing,11/20/2020,0,0,529
Missing,11/21/2020,0,0,450
Missing,11/22/2020,0,0,406
Missing,11/23/2020,0,0,317
Missing,11/24/2020,0,0,750
Missing,11/25/2020,0,0,556
Missing,11/26/2020,0,0,354
Missing,11/27/2020,0,0,468
Missing,11/28/2020,0,0,404
Missing,11/29/2020,0,0,272
Missing,11/30/2020,0,0,171
Missing,12/1/2020,0,0,749
Missing,12/2/2020,0,0,341
Missing,12/3/2020,0,0,358
Missing,12/4/2020,0,0,479
Missing,12/5/2020,0,0,318
Missing,12/6/2020,0,0,245
Missing,12/7/2020,0,0,285
Missing,12/8/2020,0,0,539
Missing,12/9/2020,0,0,351
Missing,12/10/2020,0,0,503
Missing,12/11/2020,0,0,408
Missing,12/12/2020,0,0,274
Missing,12/13/2020,0,1,214
Missing,12/14/2020,0,0,213
Missing,12/15/2020,0,0,418
Missing,12/16/2020,0,1,375
Missing,12/17/2020,0,0,390
Missing,12/18/2020,0,1,549
Missing,12/19/2020,0,0,380
Missing,12/20/2020,0,0,251
Missing,12/21/2020,0,0,477
Missing,12/22/2020,0,0,694
Missing,12/23/2020,0,1,528
Missing,12/24/2020,0,0,700
Missing,12/25/2020,0,0,466
Missing,12/26/2020,0,0,545
Missing,12/27/2020,0,0,424
Missing,12/28/2020,0,0,494
Missing,12/29/2020,0,0,730
Missing,12/30/2020,0,0,437
Missing,12/31/2020,0,1,742
Missing,1/1/2021,0,0,384
Missing,1/2/2021,0,0,349
Missing,1/3/2021,0,0,388
Missing,1/4/2021,0,0,283
Missing,1/5/2021,0,1,869
Missing,1/6/2021,0,0,549
Missing,1/7/2021,0,0,645
Missing,1/8/2021,0,0,625
Missing,1/9/2021,0,0,492
Missing,1/10/2021,0,1,210
Missing,1/11/2021,0,1,605
Missing,1/12/2021,0,0,514
Missing,1/13/2021,0,0,478
Missing,1/14/2021,0,0,724
Missing,1/15/2021,0,1,561
Missing,1/16/2021,0,0,409
Missing,1/17/2021,0,0,259
Missing,1/18/2021,0,0,348
Missing,1/19/2021,0,0,446
Missing,1/20/2021,0,0,423
Missing,1/21/2021,0,0,579
Missing,1/22/2021,0,1,490
Missing,1/23/2021,0,0,452
Missing,1/24/2021,0,0,180
Missing,1/25/2021,0,1,333
Missing,1/26/2021,0,0,441
Missing,1/27/2021,0,0,357
Missing,1/28/2021,0,0,766
Missing,1/29/2021,0,0,599
Missing,1/30/2021,0,1,524
Missing,1/31/2021,0,2,297
Missing,2/1/2021,0,2,412
Missing,2/2/2021,0,0,536
Missing,2/3/2021,0,1,436
Missing,2/4/2021,0,4,565
Missing,2/5/2021,0,0,620
Missing,2/6/2021,0,0,434
