,Date,Reported_New_Cases,Active_Cases,Hospitalized,ICU,Fatal,Scenario
0,2020-10-21,81.01218890827386,1196.0,81.83103721546769,19.028870343631265,189.58075515663373,Pessimistic
1,2020-10-22,80.43984558660009,1101.452034494874,81.70807258789205,18.40743295055697,191.077805573916,Pessimistic
2,2020-10-23,80.07861305992151,1108.5306475547955,81.60472887614898,17.843499366190905,192.52747748866935,Pessimistic
3,2020-10-24,79.84414503860353,1085.374792593399,81.51419893578225,17.33182945070352,193.93415879891558,Pessimistic
4,2020-10-25,79.68526453456707,1123.060057127966,81.4317824013197,16.867599160270746,195.3018348985216,Pessimistic
5,2020-10-26,79.57092032846276,1140.6309774564288,81.35426875385059,16.446386795936583,196.63412146839838,Pessimistic
6,2020-10-27,79.48227328463076,1119.1132507410596,81.27949094559474,16.064152909500987,197.9342958923145,Pessimistic
7,2020-10-28,79.4078948192589,1107.5211455603185,81.20600509113288,15.717216607542484,199.20532690588527,Pessimistic
8,2020-10-29,79.34085350791202,1097.8619990682305,81.13286248910602,15.402230169090823,200.44990227191678,Pessimistic
9,2020-10-30,79.27694727088146,1081.138946339112,81.05944872502424,15.11615328476288,201.67045440294976,Pessimistic
10,2020-10-31,79.21363063599233,1077.3525769751043,80.98537115360263,14.856227783981979,202.86918393786456,Pessimistic
11,2020-11-01,79.14936375629941,1125.5019407314037,80.9103810276354,14.61995340083371,204.0480813353793,Pessimistic
12,2020-11-02,79.08321734857782,1113.5851580799815,80.83432026319898,14.405064905807935,205.20894658185827,Pessimistic
13,2020-11-03,79.01463293120241,1114.599791011184,80.75708559250496,14.209510775355746,206.35340713042996,Pessimistic
0,2020-10-21,78.89305226909846,1196.0,80.46862826748698,18.992269320908978,189.57598326197828,Expected
1,2020-10-22,75.49147258982907,1094.3845248589275,79.84156877750897,18.350864985474807,191.06934499448982,Expected
2,2020-10-23,72.92715472366581,1094.3116795825933,79.15834634343796,17.760964063668755,192.51349457626367,Expected
3,2020-10-24,70.88734359873615,1062.1990231813295,78.41881703489467,17.216843122631932,193.91231953971672,Expected
4,2020-10-25,69.17886435330911,1089.3778875346386,77.62564810101863,16.71334362331837,195.2692722293742,Expected
5,2020-10-26,67.68236049235566,1095.0602480269943,76.78322603906871,16.24585055329191,196.58741423549353,Expected
6,2020-10-27,66.32404615005294,1060.3842941770472,75.89687710620161,15.810259617743654,197.86945862121468,Expected
7,2020-10-28,65.05826890366916,1034.4425630807164,74.97232584962617,15.40293805601824,199.11780924154732,Expected
8,2020-10-29,63.856745541355394,1009.2993086220717,74.0153308044498,15.020682686196213,200.33459679693394,Expected
9,2020-10-30,62.701916922001374,976.0012255440731,73.03144940518901,14.660677649364677,201.5217115050278,Expected
10,2020-10-31,61.58284556055719,954.5840711046303,72.02589531482381,14.320453477346122,202.6808324364368,Expected
11,2020-11-01,60.49268289951601,984.0767540041463,71.00346051908029,13.997848487930545,203.81345366395462,Expected
12,2020-11-02,59.427105620727616,952.5038596248739,69.96848176474715,13.690973069519547,204.92090743640688,Expected
13,2020-11-03,58.38335021245439,932.8872098373283,68.92483649570796,13.398177109616299,206.00438462012156,Expected
0,2020-09-22,97.42857142857143,1509.0,185,51,120,Historical
1,2020-09-23,106.85714285714286,1577.0,181,61,120,Historical
2,2020-09-24,96.85714285714286,1498.0,162,54,122,Historical
3,2020-09-25,96.57142857142857,1443.0,150,55,124,Historical
4,2020-09-26,99.0,1439.0,150,55,127,Historical
5,2020-09-27,102.0,1423.0,150,48,131,Historical
6,2020-09-28,106.85714285714286,1433.0,148,48,132,Historical
7,2020-09-29,110.28571428571429,1454.0,147,44,132,Historical
8,2020-09-30,103.57142857142857,1473.0,147,44,132,Historical
9,2020-10-01,106.14285714285714,1421.0,140,47,136,Historical
10,2020-10-02,102.57142857142857,1394.0,130,45,139,Historical
11,2020-10-03,103.42857142857143,1417.0,125,40,142,Historical
12,2020-10-04,99.42857142857143,1410.0,128,39,153,Historical
13,2020-10-05,94.0,1406.0,128,39,156,Historical
14,2020-10-06,93.42857142857143,1426.0,128,39,157,Historical
15,2020-10-07,91.85714285714286,1368.0,115,35,160,Historical
16,2020-10-08,90.85714285714286,1379.0,109,35,163,Historical
17,2020-10-09,100.57142857142857,1422.0,111,32,164,Historical
18,2020-10-10,92.0,1368.0,106,29,166,Historical
19,2020-10-11,96.71428571428571,1373.0,103,34,168,Historical
20,2020-10-12,95.28571428571429,1325.0,103,34,169,Historical
21,2020-10-13,92.28571428571429,1300.0,103,34,169,Historical
22,2020-10-14,91.0,1280.0,109,26,173,Historical
23,2020-10-15,89.57142857142857,1263.0,105,27,183,Historical
24,2020-10-16,80.14285714285714,1265.0,103,23,184,Historical
25,2020-10-17,83.42857142857143,1228.0,100,25,185,Historical
26,2020-10-18,80.57142857142857,1241.0,96,22,186,Historical
27,2020-10-19,79.0,1220.0,96,22,187,Historical
28,2020-10-20,83.14285714285714,1228.0,96,22,187,Historical
29,2020-10-21,79.85714285714286,1196.0,81,19,189,Historical
